parsedUrl	title	sku	upc	mpn	brand	imageUrl	minSalePrice	minListPrice	availability	categoryTexts	additionalAttributes	smallDescription	longDescription	specificationText	externalProductUrl	canonicalUrl	urlsToSeeder	statusCode
https://www.walgreens.com/store/c/clorox-anywhere-hard-surface-spray/ID=prod1648207-product	Clorox Anywhere Hard Surface Spray22.0fl oz	603015	04460001683		Clorox	https://pics.drugstore.com/prodimg/152264/450.jpg	3.49	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Sodium Hypochlorite, Chlorine","Product in inches LxWxH":"3.95x 2.9x 10.3","Item Code":"603015","Warnings":"Keep out of reach of children.Keep out of direct sunlight.Do not freeze.","Shipping Weight in lbs":"1.61"}	Kills 99.9% of bacteriaGentle to use around kidsContains no harsh fumes	Quick viewKills 99.9% of bacteriaGentle to use around kidsContains no harsh fumesDaily Sanitizing Spray22 Ounce Spray Bottle of Household Sanitizing CleanerKills 99.9% of Common Household Bacteria on Hard, Nonporous Surfaces*Leaves No Harmful Residue or Fumes BehindNeeds No Wiping or RinsingSafe for Food Contact SurfacesWorks on Plastic Cutting Boards, Serving Trays, Kitchen Tools & Plastic ContainersPerfect for Use in the Kitchen, Bathroom or Home OfficeGentle Sanitizing Spray for Daily Use Around Customers & EmployeesBehind every healthy kitchen there's Clorox Anywhere Hard Surface Daily Sanitizing Spray.This powerful cleaner kills 99.9% of common household bacteria on hard, nonporous surfaces, but it leaves no harmful residue and needs no wiping or rinsing.It's safe for food contact surfaces -- use it on plastic cutting boards, serving trays, kitchen tools and plastic containers.It's the perfect daily sanitizing spray to use all over your home, any time you need it.Contains no phosphorus.*Salmonella choleraesuis, Staphylococcus aureus, Klebsiella pneumoniae, Streptococcus pneumoniae, Proteus mirabilis. It is a violation of Federal law to use this product in a manner inconsistent with its labeling.Spray on surface until thoroughly wet.Let stand for 2 minutes.If desired, wipe with a paper towel or clean dish towel.No rinsing necessary.For heavily soiled surfaces, a precleaning step is required.Storage and Disposal:Keep out of direct sunlight.Do not freeze.Refill only with this product.Recycle bottle or dispose in trash.Contains no phosphorus. ©The Clorox Company	Kills 99.9% of bacteriaGentle to use around kidsContains no harsh fumesIngredients:Sodium Hypochlorite, Chlorine ,no of pieces: 1	https://www.walgreens.com/store/c/clorox-anywhere-hard-surface-spray/ID=prod1648207-product#1	https://www.walgreens.com/store/c/clorox-anywhere-hard-surface-spray/ID=prod1648207-product		200
https://www.walgreens.com/store/c/arm--hammer-baking-soda/ID=prod6050038-product	Arm & Hammer Baking Soda1.0lb	921525	03320001110		Arm & Hammer	https://pics.drugstore.com/prodimg/195585/450.jpg	1.09	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Sodium":"150mg","Ingredients":"Ingredients:Sodium Bicarbonate","Calories":"0calories","Total Fat":"0g","Product in inches LxWxH":"2.01x 3.52x 4.73","Item Code":"921525","Amount Per Serving":"% Daily value+","Carbohydrates":"0units","Warnings":"Ask a doctor before use if you have a sodium restricted diet.Ask a doctor or pharmacist before use if you are taking a prescription drug.Antacids may interact with certain prescription drugs.Do not administer to children under age 5.Stomach warning: to avoid serious injury, do not take until powder is completely dissolved.It is very important not to take this product when overly full from food or drink.Consult a doctor if severe stomach pain occurs after taking this product.Stop use and ask a doctor if symptoms last more than 2 weeks.Relieves:heartburn, acid indigestion, sour stomach, upset stomach due to these symptoms.","Shipping Weight in lbs":"1.08","Serving Size :":"1/8 Tsp.","Protein":"0g"}	Relieves heartburn and acid indigestionNaturally absorbs unwanted smells, odorsHundreds of uses	Quick viewRelieves heartburn and acid indigestionNaturally absorbs unwanted smells, odorsHundreds of usesFor Baking, Cleaning & DeodorizingArm & Hammer® Baking Soda is pure, safe and natural.For a Fresher Cleaner HomeFor Household DeodorizingAbsorbs and eliminates odors on contact.Garbage & Diaper Pails, Litter Boxes, Carpets, Dishwasher between uses , Disposals, DrainsFor Household CleaningUse in the kitchen - Scrubs away soils and grease without scratching.Sinks, Bathtubs, Counters, Microwaves, Ovens, Pots & Pans, Refrigerators, Cutting Boards, Coffee Pots, Tea PotsChange Every 3 Months.Keeps Food Tasting Fresh!1-800-524-1328Add 1/2 teaspoon to 1/2 glass 4 fl. oz of water every 2 hours, or as directed by a physician.Dissolve completely in water.Accurately measure 1/2 teaspoon.Do not take more than the following amounts in 24 hours:Seven 1/2 teaspoonsThree 1/2 teaspoons if you are over 60 yearsDo not use the maximum dosage for more than 2 weeks.© 2015 Church & Dwight Co., Inc.	Relieves heartburn and acid indigestionNaturally absorbs unwanted smells, odorsHundreds of usesIngredients:Sodium BicarbonateNutrition FactsServing Size :1/8 Tsp.Amount Per Serving% Daily value+Total Fat0g0Sodium150mg6Protein0gCalories0caloriesCarbohydrates0units ,no of pieces: 1	https://www.walgreens.com/store/c/arm--hammer-baking-soda/ID=prod6050038-product#1	https://www.walgreens.com/store/c/arm-%26-hammer-baking-soda/ID=prod6050038-product		200
https://www.walgreens.com/store/c/palmolive-liquid-dish-soap-oxy-power-degreaser/ID=prod6016541-product	Palmolive Liquid Dish Soap Oxy Power Degreaser10.0oz.	474783	03500000057		Palmolive	https://pics.drugstore.com/prodimg/412332/450.jpg	1.29	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Product in inches LxWxH":"1.8x 2.85x 7.25","Item Code":"474783","Warnings":"Do not add bleach.If product contacts eyes, rinse thoroughly with water.Do not use in automatic dishwashers.","Shipping Weight in lbs":"0.72"}	Powerful grease-cutting formulaLeaves dishes sparkling cleanPhosphate free	Quick viewPowerful grease-cutting formulaLeaves dishes sparkling cleanPhosphate freeThis powerful grease-cutting formula now washes more dishes and busts away tough baked-on grease and stuck-on food, leaving your dishes sparkling clean.With enhanced grease dissolvers Phosphate freeMade in USA© 2010 Colgate-Palmolive Company	Powerful grease-cutting formulaLeaves dishes sparkling cleanPhosphate free,no of pieces: 1	https://www.walgreens.com/store/c/palmolive-liquid-dish-soap-oxy-power-degreaser/ID=prod6016541-product#1	https://www.walgreens.com/store/c/palmolive-liquid-dish-soap-oxy-power-degreaser/ID=prod6016541-product		200
https://www.walgreens.com/store/c/babyganics-foaming-dish--bottle-soap-fragrance-free/ID=prod6072257-product	Babyganics Foaming Dish & Bottle Soap Fragrance Free3.38oz.	430346	81327701203		Babyganics	https://pics.drugstore.com/prodimg/332567/450.jpg	3.19	4.49	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Water, Cocamidopropyl Hydroxysultaine, Lauramine Oxide, Decyl Glucoside, Sodium Lauroyl Sarcosinate, Glycerin, Methylisothiazolinone","Product in inches LxWxH":"1.35x 2.35x 5.45","Item Code":"430346","Warnings":"Safety information:If BabyGanics gets in your eyes, flush out with water.BabyGanics isn't meant to be consumed but things happen so relax — it's not poisonous.No kidding though, if ingested drink plenty of water.Be safe.Keep your cleaning products out of reach of children and pets.","Shipping Weight in lbs":"0.35"}	No SLS, phosphates or phthalatesNon-irritatingPlant-based cleaning power	Quick viewNo SLS, phosphates or phthalatesNon-irritatingPlant-based cleaning powerWorks Hard.Plays Safe.™No SLS, Phosphates or PhthalatesNon-IrritatingPlant-Based Cleaning PowerOne tiny baby = 1 full sink of dishes and bottles. How does such a small baby create such a mound of dirty dishes? One of the eternal questions you ask as you stand at your sink. At least you won’t question how to get squeaky clean sippy cups and bottles with no scary chemical or gel residue. Our innovative, foaming technology with dual cleaning agents saves time, needs less water for washing and rinses free. Whether it’s baby, family or dinner party dishes remember dinner parties? , this is the answer to one of your burning questions.Pump onto a damp sponge.Clean dishes using minimal water while washing and rinse as normal.For difficult messes, pump foam directly onto the soiled item.Ask someone else to dry!©Healthy House Products	No SLS, phosphates or phthalatesNon-irritatingPlant-based cleaning powerIngredients:Water, Cocamidopropyl Hydroxysultaine, Lauramine Oxide, Decyl Glucoside, Sodium Lauroyl Sarcosinate, Glycerin, Methylisothiazolinone ,no of pieces: 1	https://www.walgreens.com/store/c/babyganics-foaming-dish--bottle-soap-fragrance-free/ID=prod6072257-product#1	https://www.walgreens.com/store/c/babyganics-foaming-dish-%26-bottle-soap-fragrance-free/ID=prod6072257-product		200
https://www.walgreens.com/store/c/scrubbing-bubbles-foaming-disinfectant-citrus/ID=prod6201268-product	Scrubbing Bubbles Foaming Disinfectant Citrus32.0oz.	907250	02570070755		Scrubbing Bubbles	https://pics.drugstore.com/prodimg/487125/450.jpg	3.79	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Active Ingredients:Lactic Acid - 1.77 %Inactive Ingredients:Inert Ingredients","Product in inches LxWxH":"3.04x 4.54x 10.5","Item Code":"907250","Warnings":"Hazards to Humans and Domestic Animals.Causes moderate eye irritation. Avoid contact with eyes or clothing. Wash thoroughly with soap and water after handling and before eating, drinking, chewing gum, using tobacco or using the toilet.First Aid:Eyes: Hold eye open and rinse slowly and gently with water for 15-20 minutes. Remove contact lenses, if present, after the first 5 minutes, then continue to rinse the eye.In case of emergency, call a Poison Control Center or doctor for treatment advice. Have container or label with you when calling a poison control center or doctor, or going for treatment.KEEP OUT OF REACH OF CHILDREN.","Shipping Weight in lbs":"2.25"}	Kills 99.9% of all viruses and bacteriaRemoves soap scum and hard water stainsLeave behind a brilliant shine	Quick viewKills 99.9% of all viruses and bacteriaRemoves soap scum and hard water stainsLeave behind a brilliant shineKills 99.9% of Viruses^ & Bacteria*We Work Hard so You Don't Have to!®Clean & Disinfect with Scrubbing Bubbles!®Cleans & ShinesRemoves soap scum, hard water stains, dirt and grime, and leaves behind a brilliant shine!FreshensFresh Citrus scent deoderizes and leaves your bathroom smelling fresh!Works On Multiple SurfacesEffective on glazed ceramic tile, stainless steel, chrome, fiberglass, vinyl, plastic, synthetic marble and glazed porcelain surfaces.Spot test all other surfaces; not recommended for use on natural marble, brass or finished wood. Scrubbing Bubbles® Foaming Disinfectant is a fast acting foam that penetrates and lifts dirt and grime.Also removes soap scum and hard water stains.^Herpes Simplex Virus Type 1, Herpes Simplex Virus Type 2, H1N1 Influenza A Virus, Respiratory Syncytial Virus, Rotavirus.*Staphylococcus aureus Staph , Salmonella enterica Salmonella , Pseudomonas aeruginosa, Enterobacter aerogenes, Escherichia coli O157:H7 E. coli , Listeria monocytogenes, Methicillin Resistant, Staphylococcis aureus MRSA .It is a violation of Federal law to use this product in a manner inconsistent with its labeling.Turn nozzle to on position.To clean: Spray 6-8 inches from surface. Allow foam to penetrate dirt and soap scum. For tough jobs, let stand several minutes before wiping. Wipe with a wet cloth, then rinse thoroughly with water.To sanitize and deodorize hard, non-porous surfaces: Spray until thoroughly wet. Let stand 30 seconds. Then wipe. For heavily soiled surfaces, a pre-clean may be necessary.To disinfect hard, non-porous surfaces: Spray until thoroughly wet. Let stand for 5 minutes. Then wipe. For heavily soiled surfaces, a pre-clean may be necessary.Storage & disposal: Store in original container in areas inaccessible to children or persons unfamiliar with its use. Nonrefillable container. Do not reuse container. Offer for recycling or reconditioning, if available. If not, discard in the trash.© 2014 S.C. Johnson & Son, Inc.	Kills 99.9% of all viruses and bacteriaRemoves soap scum and hard water stainsLeave behind a brilliant shineActive Ingredients:Lactic Acid - 1.77 %Inactive Ingredients:Inert Ingredients ,no of pieces: 1	https://www.walgreens.com/store/c/scrubbing-bubbles-foaming-disinfectant-citrus/ID=prod6201268-product#1	https://www.walgreens.com/store/c/scrubbing-bubbles-foaming-disinfectant-citrus/ID=prod6201268-product		200
https://www.walgreens.com/store/c/s.o.s-steel-wool-soap-pads/ID=prod6090610-product	S.O.S Steel Wool Soap Pads10.0ea	417934	01650098032		Laundry & Cleaning	https://pics.drugstore.com/prodimg/88871/450.jpg	2.89	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Steel Wire, Sodium Tallowate, Water, Glycerin, Sodium Carbonate, Cocamide MEA, Sodium Nitrate, Sodium Dodecylbenzenesulfonate, Dilauryl Thiodipropionate, Fragrance, Sodium Hydroxide, Sodium Metasilicate, Titanium Oxide","Product in inches LxWxH":"8.0x 7.0x 3.5","Item Code":"417934","Warnings":"Eye contact with soap may cause mild irritation and redness. First aid:Eye, immediately flush eyes with plenty of water for 15 minutes.If irritation persists, call a doctor.Skin, upon contact, rinse with plenty of water.Ingestion, soap, drink a glassful of water.Call a doctor or poison control center.Ingestion of steel pad, immediately contact a doctor or poison control center.","Shipping Weight in lbs":"0.28"}	Returns shine to your pots & pansRemoves rust stainsPowers through greasy problems	Quick viewReturns shine to your pots & pansRemoves rust stainsPowers through greasy problemsPlease Note: Product received may temporarily differ from image shown due to packaging update.10 Count Package of Steel Wool Soap PadsPowerful Combination of Soap & Steel Wool Removes Tough MessesMakes Aluminum, Iron & Stainless Steel Pots & Pans SparkleHelps Eliminate Soap ScumPerfect for Removing Rust from Your Patio Furniture & Garden ToolsS.O.SSteel Wool Soap Pads contain a powerful combination of steel wool and soap, so you can remove even the most stubborn messes.Use these scrubbers to quickly eliminate baked-on food, grill residue, hard water stains, auto grease and burnt grease.They are perfect for cleaning ovens, broilers, cookie sheets and pots and pans.Contains no phosphorus.Wet an S.O.S pad with water and use to clean soiled surface.Rinse area clean with clear water.Use of gloves may reduce skin abrasion.After use, either discard pad in trash or rinse pad with water to remove dirt particles.Gently squeeze to wring out excess moisture and store on a clean, dry surface.For delicate surfaces, test first by lightly using the S.O.S pad on a small, inconspicuous area. ©The Clorox Company	Returns shine to your pots & pansRemoves rust stainsPowers through greasy problemsIngredients:Steel Wire, Sodium Tallowate, Water, Glycerin, Sodium Carbonate, Cocamide MEA, Sodium Nitrate, Sodium Dodecylbenzenesulfonate, Dilauryl Thiodipropionate, Fragrance, Sodium Hydroxide, Sodium Metasilicate, Titanium Oxide ,no of pieces: 1	https://www.walgreens.com/store/c/s.o.s-steel-wool-soap-pads/ID=prod6090610-product#1	https://www.walgreens.com/store/c/s.o.s-steel-wool-soap-pads/ID=prod6090610-product		200
https://www.walgreens.com/store/c/clr-bath--kitchen-multi-surface-cleaner/ID=prod6013828-product	CLR Bath & Kitchen Multi-Surface Cleaner26.0fl oz	657439	07829121926		CLR	https://pics.drugstore.com/prodimg/189934/450.jpg	5.99	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Ingredients may include those found at irfaorg.org.: Water, Lactic Acid, Lauramine Oxide, Tripolymene Glycol n-Butyl Ether, Fragrance","Product in inches LxWxH":"2.35x 4.2x 11.05","Item Code":"657439","Warnings":"KEEP OUT OF REACH OF CHILDREN.Harmful if swallowed. Eye irritant. Vapor may be harmful. Do not mix with other household cleaners or chemicals including bleach as toxic fumes may result. Do not reuse empty bottle. Use in a well-ventilated area. In case of contact with mouth, eyes, any mucous membrane or skin, flush with cool water for 15 minutes. Call physician if irritation persists. If swallowed, DO NOT induce vomiting, drink a large glass of water followed with milk. Call physician immediately.","Shipping Weight in lbs":"1.91"}		Instantly removes calcium, lime and hard water deposits, soap scum, discoloration and dirt. Use on plastic, ceramic tile, glass, stainless steel, faucet and shower fixtures, shower doors, fiberglass, toilet bowls and sinks.Safe for everyday useContains no alcohol, phosphates, ammonia or bleachMeets US EPA safer product standardsSeptic safeMoney Back Guarantee:If you are completely satisfied with CLR Bathroom & Kitchen Cleaner, return bottle and cash register receipt to place of purchase for full refund of purchase price.Bottle made of 25% post-consumer recycled plastic. Made in USAIf you are not completely satisfied with CLR Bathroom & Kitchen Cleaner, return bottle and cash register receipt to place of purchase for full refund of purchase price.Spot test all surfaces in an inconspicuous area. Do not use on natural or synthetic marble, stone, mirrors, wood, colored grout, wall coverings, painted surfaces, plastic laminates or fabrics.Important: Wear household rubber gloves. Always stand on a non-slip surface for all cleaning jobs.Directions for use:Rotate nozzle to on positionSpray 6-8 inches from surface to be cleanedLet the CLR Bathroom & Kitchen cleaner work before wiping surface with damp sponge, cloth or brushAfter 2-3 minutes rinse promptly and thoroughly with cold, clean water. Avoid prolonged contact with any surface©2016 Jelmar, LLC	Ingredients:Ingredients may include those found at irfaorg.org.: Water, Lactic Acid, Lauramine Oxide, Tripolymene Glycol n-Butyl Ether, Fragrance ,no of pieces: 1	https://www.walgreens.com/store/c/clr-bath--kitchen-multi-surface-cleaner/ID=prod6013828-product#1	https://www.walgreens.com/store/c/clr-bath-%26-kitchen-multi-surface-cleaner/ID=prod6013828-product		200
https://www.walgreens.com/store/c/lestoil-heavy-duty-multi-purpose-cleanser/ID=prod6145505-product	Lestoil Heavy Duty Multi-Purpose Cleanser28.0fl oz	235265			Lestoil	https://pics.drugstore.com/prodimg/197352/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Petroleum Distillates, Pine Oil, Anionic and Non Anionic Surfactants","Product in inches LxWxH":"1.8x 2.85x 10.3","Item Code":"235265","Warnings":"Eye irritant.May be harmful if swallowed.May cause skin irritation.Do not get in eyes.Do not ingest.For sensitive skin or prolonged use, wear rubber gloves.Avoid contact with food.First Aid: Eyes - Immediately rinse with water for 15 minutes.If irritation persists, call a doctor.If swallowed - do not induce vomiting.Drink a glassful of water.Immediately call a doctor or poison control center.Skin - wash with soap and water.Keep out of reach of children.Keep away from flames and extreme heat.","Shipping Weight in lbs":"1.87"}	Tough on grease & stainsFights laundry stainsHeavy duty cleaner	Quick viewTough on grease & stainsFights laundry stainsHeavy duty cleanerPowers Through Tough Grease & Stains! Heavy Duty for:HouseholdLaundry StainsOil & GreaseQuestions or Comments?1-800-537-8645Contains no phosphorus.Made in the USA.To Clean:Counters and floors.Walls and appliances.Use 1/4 cup per gallon of water.Rinse as needed.For Tough Jobs: Use full strength and rinse immediately.Works on grease, tar, oil, fresh paint, scuff marks and stains.Brush when necessary.For prolonged use, wear rubber gloves.Laundry Use:Oil & food grease stains.Perspiration & ink stains.Apply full strength to soiled areas.*Let stand 5-10 minutes.Launder as usual in the hottest water recommended by the garment manufacturer.Tough stains may require a second treatment.If so, pretreat and then rewash before drying.Garage and Outdoor Use: For garage floors and other surfaces where grease and oil build up, use full strength and rinse immediately.Do not dispose of product or rinse product water into or near storm drains, lakes or streams.Offer empty container for recycling.If recycling is not available, discard container in trash.*Before using, test an inconspicuous area of garment for colorfastness.Do not use on wool or silk.©The Clorox Company	Tough on grease & stainsFights laundry stainsHeavy duty cleanerIngredients:Petroleum Distillates, Pine Oil, Anionic and Non Anionic Surfactants ,no of pieces: 1	https://www.walgreens.com/store/c/lestoil-heavy-duty-multi-purpose-cleanser/ID=prod6145505-product#1	https://www.walgreens.com/store/c/lestoil-heavy-duty-multi-purpose-cleanser/ID=prod6145505-product		200
https://www.walgreens.com/store/c/lysol-power-kitchen-cleaner/ID=prod6019122-product	Lysol Power Kitchen Cleaner22.0fl oz	656792	01920000888		Lysol	https://pics.drugstore.com/prodimg/78723/450.jpg	3.59	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Active Ingredients:Alkyl 67% C12, 25% C14, 7% C16, 1% C8-C-10-C18 , Dimethyl Benzyl Ammonium Chloride 0.08% , Alkyl 50% C14, 40% C12, 10% C16 Dimethyl Benzyl Ammonium Chlorides 0.02% Inactive Ingredients:Includes Detergents, Other Grease Cutting Agents 99.90%","Product in inches LxWxH":"2.5x 4.4x 10.15","Item Code":"656792","Warnings":"It is a violation of Federal law to use this product in a manner inconsistent with its labeling.Precautionary Statements: Hazards to humans and domestic animals.Caution: May cause eye irritation. Avoid contact with eyes.First Aid: If sprayed or splashed in eyes, immediately remove contact lenses and rise eyes with plenty of water for at least 15 minutes.Storage/Disposal: Store in areas inaccessible to small children. Refill container only with Lysol® Antibacterial Kitchen Cleaner. If not refilling, rinse empty container thoroughly and discard in trash or recycle.","Shipping Weight in lbs":"1.61"}	Kills 99.9% of germsCuts tough grease & deodorizesUse to clean counters, sinks & stovetops	Quick viewKills 99.9% of germsCuts tough grease & deodorizesUse to clean counters, sinks & stovetopsCuts tough grease, deodorizes and kills 99.9% of germs.** Use this product to clean counters, sinks, stovetops, cabinets and appliance exteriors. Contains no phosphates.** Kills Salmonella enterica, escherichia coli O157;H7, psudomoas aeruginosa, staphylococcus aureus, avian influenza A H1N1 virus and herpes simplex virus type 1 & 2.Made in USATo Operate: Turn nozzle counter clockwise to spray. Adjust to desired pattern.General Kitchen Cleaning: Spray soiled area, then wipe clean. No rinsing! on painted surfaces, test a small area. Not recommended for use on acrylic plastics.To Disinfect/Sanitize/Deodorize: For hard, nonporous surfaces, spray until thoroughly wet.To Sanitize/Deodorize: Let stand for 30 seconds before wiping.To Disinfect/Deodorize: Let stand for 10 minutes before wiping.For heavily soiled surfaces, first clean according to General Kitchen Cleaning directions. To disinfect nonporous cutting boards, spray until thoroughly wet, let stand for 10 minutes, then rinse thoroughly.© 1996,1998 R&C	Kills 99.9% of germsCuts tough grease & deodorizesUse to clean counters, sinks & stovetopsActive Ingredients:Alkyl 67% C12, 25% C14, 7% C16, 1% C8-C-10-C18 , Dimethyl Benzyl Ammonium Chloride 0.08% , Alkyl 50% C14, 40% C12, 10% C16 Dimethyl Benzyl Ammonium Chlorides 0.02% Inactive Ingredients:Includes Detergents, Other Grease Cutting Agents 99.90% ,no of pieces: 1	https://www.walgreens.com/store/c/lysol-power-kitchen-cleaner/ID=prod6019122-product#1	https://www.walgreens.com/store/c/lysol-power-kitchen-cleaner/ID=prod6019122-product		200
https://www.walgreens.com/store/c/dip-it-automatic-drip-coffeemaker-cleaner/ID=prod6149603-product	Dip-It Automatic Drip Coffeemaker Cleaner7.0oz.	239397	02744336327		Dip-It	https://pics.drugstore.com/prodimg/382670/450.jpg	2.99	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Product in inches LxWxH":"1.45x 2.9x 5.9","Item Code":"239397","Shipping Weight in lbs":"0.61"}	Safely dissolves the hidden lime Cleans better than vinegar Better tasting coffee	Quick viewSafely dissolves the hidden lime Cleans better than vinegar Better tasting coffeeSafely removes hidden lime, calcium, and other water deposits that build up inside Automatic Drip & Espresso Coffeemakers.Use Dip-it coffeemaker cleaner for better tasting coffee and improved brewing time.Safely dissolves the hidden lime and scale water depositsCleans better than vinegar with no unpleasant odor7 FL OZ 207ml Made in the USAPlace 5 cups cold water in reservoir. Add 1/2 a bottle to reservoir. Use dosage marking on bottle. Brew solution through coffeemaker and discard. Rinse coffeemaker by brewing twice with cold water only. ©Reckitt Benkiser	Safely dissolves the hidden lime Cleans better than vinegar Better tasting coffee,no of pieces: 1	https://www.walgreens.com/store/c/dip-it-automatic-drip-coffeemaker-cleaner/ID=prod6149603-product#1	https://www.walgreens.com/store/c/dip-it-automatic-drip-coffeemaker-cleaner/ID=prod6149603-product		200
https://www.walgreens.com/store/c/lysol-power--free-multi-purpose-cleaner-citrus-sparkle-zest/ID=prod6144208-product	Lysol Power & Free Multi-Purpose Cleaner Citrus Sparkle Zest22.0fl oz	172456	01920085017		Lysol	https://pics.drugstore.com/prodimg/416691/450.jpg	3.99	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Active Ingredients:Hydrogen Peroxide 0.88%Inactive Ingredients:Other Ingredients 99.12%","Product in inches LxWxH":"2.4x 4.7x 10.85","Item Code":"172456","Warnings":"Keep out of reach of children.Physical and Chemical Hazards:Do not mix with other chemicals such as fire extinguishing agents.","Shipping Weight in lbs":"1.61"}	Removes soap scum & greasy soilContains no harsh chemical residueLeaves a fresh clean scent	.	Removes soap scum & greasy soilContains no harsh chemical residueLeaves a fresh clean scentActive Ingredients:Hydrogen Peroxide 0.88%Inactive Ingredients:Other Ingredients 99.12% ,no of pieces: 1	https://www.walgreens.com/store/c/lysol-power--free-multi-purpose-cleaner-citrus-sparkle-zest/ID=prod6144208-product#1	https://www.walgreens.com/store/c/lysol-power-%26-free-multi-purpose-cleaner-citrus-sparkle-zest/ID=prod6144208-product		200
https://www.walgreens.com/store/c/formula-409-antibacterial-all-purpose-cleaner-spray/ID=prod4205-product	Formula 409 Antibacterial All-Purpose Cleaner Spray32.0fl oz	656449	04460000889		Laundry & Cleaning	https://pics.drugstore.com/prodimg/81916/450.jpg	0	0	In Stock	Home, Shop,Household,Laundry & Cleaning,Cleaners	{"Ingredients":"Ingredients:Cleaning Solvent Propylene glycol n-butyl ether , Anionic Surfactants","Product in inches LxWxH":"3.1x 4.8x 10.35","Item Code":"656449","Warnings":"Not recommended for use on soft vinyls or varnishes.For painted surfaces, test small area first.Eye irritant.Do not get in eyes.Wash thoroughly with soap and water after handling.Avoid contact with foods.First Aid:Eyes - Rinse immediately with water for 15 minutes.Remove contact lenses, if any, after first 5 minutes.If irritation persists, call a doctor.Keep out of reach of children.","Shipping Weight in lbs":"2.26"}	Dissolves messes on contactKills harmful kitchen bacteriaDelivers streak-free shine	Quick viewDissolves messes on contactKills harmful kitchen bacteriaDelivers streak-free shineEven the toughest kitchen messes are no match for the power of this product. It easily dissolves messes of all kinds on contact, while delivering a streak-free shine for a beautiful, sparkling kitchen every day. In addition, it has the disinfecting power to kill harmful kitchen bacteria.Smart Tube technology - spray every dropContains no phosphorusNot harmful to septic systemsMade in USATurn nozzle to "spray" or "stream".Spray 6-8 inches from surface.General Cleaning:Spray product straight onto soils and wipe clean with a dry paper towel or lint-free cloth.Repeat for heavily soiled areas.Not recommended for use on soft varnishes.For painted surfaces test small area first.Storage & Disposal:Do not reuse container.Rinse bottle and offer for recycling where facilities accept HDPE plastic.Otherwise discard in trash. ©The Clorox Company	Dissolves messes on contactKills harmful kitchen bacteriaDelivers streak-free shineIngredients:Cleaning Solvent Propylene glycol n-butyl ether , Anionic Surfactants ,no of pieces: 1	https://www.walgreens.com/store/c/formula-409-antibacterial-all-purpose-cleaner-spray/ID=prod4205-product#1	https://www.walgreens.com/store/c/formula-409-antibacterial-all-purpose-cleaner-spray/ID=prod4205-product		200
